"MOVIE_ID","MEMBER_ID","RATING","REGDATE"
10530,119,5,00/03/09
2322,119,4,00/03/09
73723,119,4,00/03/09
6477,119,4,00/03/09
16366,119,4,98/12/08
9078,119,3,98/12/08
763,119,3,00/03/09
158852,119,4,00/03/09
16119,119,4,99/05/19
336843,119,5,99/05/19
15015,119,4,98/12/08
1631,119,4,00/03/09
316727,119,5,99/05/19
769,119,5,99/12/24
82633,119,3,00/06/11
10474,119,4,98/12/08
272,119,4,98/12/08
10340,119,4,98/12/08
619803,119,3,00/03/09
9355,119,4,00/03/09
11324,119,3,00/03/09
43593,119,3,98/12/08
38055,119,3,00/03/09
597922,119,4,98/12/08
4523,119,4,98/12/08
2405,119,2,00/03/09
527776,119,2,98/12/08
257344,119,3,98/12/10
495764,119,4,98/12/10
149,119,3,00/06/11
280092,119,5,99/12/24
450465,119,2,98/12/08
5915,119,2,00/06/11
71672,119,4,99/01/06
876716,119,4,00/03/09
36865,119,4,00/03/09
353081,119,4,00/03/09
674324,119,4,98/12/08
446893,119,5,98/12/09
11852,119,3,98/12/09
254,119,4,98/12/08
539,119,4,99/12/24
84892,119,2,98/12/08
766,119,4,00/03/09
522016,119,3,00/03/09
10010,119,4,00/06/11
51859,119,4,99/12/24
298312,119,3,98/12/10
817758,119,4,00/03/09
85,119,4,98/12/08
7485,119,2,00/03/09
9373,119,4,00/05/31
447404,119,3,98/12/10
11249,119,3,98/12/08
1370,119,3,00/03/09
621,119,3,98/12/08
18861,119,4,98/12/08
1813,119,3,98/12/09
290859,119,3,98/12/09
625568,119,3,99/12/24
8961,119,3,00/06/11
157350,119,3,00/03/09
87428,119,4,98/12/09
1894,119,3,00/06/11
521029,119,3,99/01/04
11770,119,5,00/03/09
811592,119,4,99/05/19
80321,119,4,98/12/10
280002,119,4,98/12/08
482321,119,3,00/03/09
888,119,4,00/03/09
522478,119,2,98/12/08
762975,119,3,98/12/08
27578,119,4,98/12/08
1367,119,4,99/05/19
198184,119,2,00/03/09
10358,119,4,99/06/04
215,119,4,98/12/09
89,119,4,98/12/08
628878,119,2,99/05/19
340382,119,3,98/12/08
60304,119,5,00/03/09
23168,119,2,00/03/09
503736,119,3,00/03/09
74,119,5,98/12/08
1124,119,4,99/05/19
13475,119,4,00/03/09
466282,119,4,00/03/04
381873,119,5,00/03/04
4488,119,4,00/03/04
2048,119,2,98/12/08
604,119,3,99/05/19
508642,119,3,00/03/09
916740,119,4,00/03/09
263472,119,3,00/03/09
62,119,3,00/03/04
43947,119,4,00/03/09
165,119,4,01/05/14
12222,119,1,98/12/10
87827,119,4,98/12/08
740441,119,3,99/12/24
453354,119,3,00/03/09
883502,119,2,98/12/10
799876,119,4,98/12/15
694,119,3,00/03/09
9792,119,4,00/03/09
1417,119,2,98/12/10
103,119,3,98/12/10
359724,119,4,98/12/08
10999,119,2,98/12/10
192577,119,2,98/12/10
993145,119,3,98/12/10
10515,119,3,99/05/19
608,119,2,98/12/10
932430,119,1,98/12/10
68718,119,3,00/03/09
13004,119,4,99/06/04
11322,119,3,00/10/21
8358,119,3,99/01/04
14001,119,4,00/03/09
9444,119,4,00/03/09
758724,119,4,99/05/19
640146,119,3,99/01/04
502356,119,3,99/12/24
594767,119,4,00/10/21
76600,119,2,00/03/09
948713,119,2,00/03/09
677179,119,4,99/05/19
713704,119,3,00/03/09
638974,119,3,00/03/09
603692,119,4,99/12/24
804150,119,1,99/12/24
700391,119,2,00/05/31
758323,119,3,00/03/09
849869,119,3,99/12/24
736790,119,3,00/03/09
505642,119,2,99/12/24
816904,119,3,99/12/24
980078,119,3,00/03/09
536554,119,4,99/05/19
9607,119,4,00/03/09
436270,119,4,00/10/21
869626,119,5,00/03/09
646389,119,4,00/03/09
868759,119,3,99/12/24
631842,119,4,00/05/31
676710,119,3,00/03/04
758009,119,2,00/03/09
850871,119,1,99/12/24
1073413,119,3,00/03/09
876792,119,1,99/12/24
985939,119,2,00/03/04
19995,119,4,00/03/09
1087040,119,2,00/03/04
1077280,119,5,00/03/09
109428,119,2,00/03/09
646385,119,4,00/03/09
736526,119,5,00/03/09
676547,119,4,00/03/09
776835,119,4,00/05/31
843794,119,2,01/05/12
361743,119,3,00/03/04
1071806,119,2,00/03/09
634649,119,4,00/03/09
916224,119,3,00/03/09
966220,119,5,99/12/24
616037,119,3,00/03/04
728754,119,2,00/03/04
324552,119,5,00/03/09
1041513,119,5,00/03/09
668482,119,3,00/03/09
820232,119,4,99/12/24
675353,119,3,99/12/24
507086,119,4,00/03/09
1058949,119,4,00/05/31
635302,119,4,00/03/09
842942,119,4,00/03/09
672,119,4,99/12/24
813726,119,4,00/03/09
947938,119,3,00/03/09
493529,119,4,00/03/09
671,119,4,00/03/09
453395,119,4,00/03/09
1058732,119,4,00/03/09
49046,119,4,00/03/09
808,119,5,00/03/09
988233,119,5,00/03/09
411,119,4,00/05/31
724495,119,3,99/12/24
674,119,4,00/03/04
846433,119,5,00/06/14
458156,119,4,01/05/12
829410,119,5,99/12/24
673,119,3,00/03/09
772515,119,4,00/03/09
785084,119,5,00/03/09
899112,119,3,00/03/09
663712,119,5,00/06/12
1068141,119,4,99/12/24
414906,119,4,00/05/31
653851,119,5,00/03/09
585511,119,3,00/03/09
555604,119,3,00/03/09
882598,119,2,00/03/09
568124,119,5,00/03/09
508947,119,3,00/06/12
1045944,119,4,01/05/12
299536,119,2,00/10/21
873126,119,3,00/10/21
767,119,4,00/10/21
1607,119,4,00/03/09
399566,119,3,00/03/09
575322,119,2,00/10/21
937278,119,5,99/12/24
438148,119,4,99/12/24
615,119,3,00/05/31
438631,119,4,00/10/21
14836,119,4,00/03/09
829560,119,4,00/03/09
274855,119,5,00/03/09
585083,119,4,00/03/09
718930,119,4,00/03/04
22,119,2,00/03/09
836225,119,4,00/03/09
118412,119,3,00/03/09
830784,119,2,00/03/09
267805,119,2,00/03/09
740952,119,4,00/03/09
760741,119,5,00/03/22
438695,119,4,01/05/12
113082,119,2,00/10/21
597,119,4,00/03/09
931954,119,4,00/03/09
245891,119,2,00/10/21
585,119,2,00/10/21
782936,119,3,00/03/09
717728,119,4,00/03/09
792775,119,3,00/03/09
385128,119,2,00/03/09
324786,119,4,00/03/09
4935,119,4,00/03/09
851644,119,3,00/10/21
338958,119,5,00/03/09
675,119,4,00/03/09
384018,119,4,00/03/09
877269,119,5,01/05/14
524434,119,2,00/06/11
955991,119,3,00/03/09
744276,119,4,00/03/09
919570,119,3,00/03/09
760204,119,3,00/10/21
285,119,4,00/03/22
996727,119,5,01/05/12
580489,119,5,00/03/22
809,119,4,00/05/31
960704,119,4,00/06/11
852046,119,4,00/10/21
924482,119,2,00/06/11
10144,119,1,01/05/14
290271,119,4,00/03/22
335787,119,5,01/05/12
877703,119,4,00/05/31
829557,119,2,00/10/21
661374,119,5,01/05/14
539681,119,1,01/05/12
739405,119,4,00/05/31
862,119,4,00/06/11
610150,119,3,01/05/12
752623,119,4,00/05/31
157336,119,4,01/05/12
764,119,4,00/05/31
960258,119,4,00/06/12
7445,119,3,01/05/12
156022,119,2,00/10/21
338953,119,4,00/10/21
345887,119,2,00/10/21
337339,119,2,01/05/12
106646,119,3,01/05/12
2062,119,2,01/05/12
943221,119,5,01/05/12
916605,119,5,01/05/12
58,119,4,00/10/21
642885,119,3,00/10/21
1024546,119,5,01/05/12
1001835,119,5,01/05/12
1037858,119,2,01/05/12
129,119,4,00/10/21
337404,119,5,01/05/12
818397,119,3,01/05/12
726759,119,4,01/05/12
576784,119,3,01/05/12
683328,119,3,01/05/12
425,119,3,01/05/12
216015,119,2,01/05/14
774825,119,4,01/05/12
480530,119,4,01/05/12
639933,119,4,01/05/12
460465,119,4,01/05/12
862965,119,4,01/05/12
1040603,119,4,01/05/12
810,119,4,01/05/12
8587,119,5,98/12/15
799379,120,2.5,06/12/30
238,120,3.5,06/12/30
760161,120,3,05/08/30
629176,120,3.5,06/12/30
18785,120,4,06/12/30
24428,120,5,06/12/30
848058,120,3,06/12/30
979924,120,2.5,05/08/30
293660,120,2,06/12/30
579974,120,3,06/12/30
615777,120,3.5,05/09/01
373571,120,4.5,06/12/30
406759,120,3,06/12/30
337167,120,3,06/12/30
566525,120,3.5,06/12/30
198663,120,3.5,06/12/30
497,120,3.5,05/09/01
8966,120,3,05/09/01
751741,120,3,06/12/30
756999,120,3,06/12/30
880841,120,3.5,05/09/01
363088,120,4,06/12/30
542196,120,3.5,06/12/30
10674,120,4.5,06/12/30
14160,120,3,06/12/30
294272,120,1.5,06/12/30
459151,120,3.5,06/12/30
120,120,3,06/12/30
168259,120,3,06/12/30
38757,120,3.5,05/09/01
102899,120,1.5,06/12/30
11224,120,4,06/12/30
10198,120,4,05/08/30
1865,120,3,06/12/30
121,120,3.5,05/09/01
718789,120,3.5,05/09/01
118,120,4.5,06/12/30
12,120,4.5,06/12/30
166428,120,4.5,06/12/30
312221,120,3.5,06/12/30
423108,120,3,05/09/01
810693,120,3.5,05/08/30
354912,120,4,05/08/30
863,120,4.5,06/12/30
41446,120,3.5,06/12/30
744,120,1.5,06/12/30
626735,120,2.5,05/09/01
760104,120,3.5,05/09/01
278,120,2.5,05/08/30
177572,120,3,05/08/30
296096,120,3,05/08/30
4247,120,3.5,05/09/01
12445,120,4,06/12/30
1027159,120,3,05/08/30
637649,120,3,05/09/01
779782,120,4,05/08/30
381284,120,5,06/12/30
958196,120,3.5,06/12/30
788752,120,3,05/08/30
526896,120,3.5,05/08/30
545611,120,4,05/08/30
964980,120,5,06/12/30
1726,120,5,06/12/30
283995,120,2.5,06/12/30
460458,120,3,06/12/30
785398,120,3.5,05/09/01
86331,120,3,05/08/30
842675,120,1.5,06/12/30
6479,120,2.5,06/12/30
537915,120,4,06/12/30
8355,120,4,05/08/30
9820,120,4.5,06/12/30
829280,120,5,06/12/30
960700,120,3,06/12/30
138843,120,3.5,05/08/30
900667,120,4,06/12/30
299534,120,4.5,06/12/30
948276,120,3,05/08/30
649609,120,5,06/12/30
9502,120,3.5,05/08/30
12444,120,3.5,05/08/30
508943,120,4.5,05/08/30
774752,120,4.5,06/12/30
624860,120,3.5,05/09/01
497698,120,3,05/09/01
260514,120,4,06/12/30
9552,120,4.5,06/12/30
348893,120,5,06/12/30
287947,120,3.5,05/08/30
383498,120,5,06/12/30
10192,120,3.5,06/12/30
122,120,4,05/08/30
529203,120,4.5,06/12/30
629542,120,4.5,06/12/30
961484,120,3,05/09/01
920,120,3,06/12/30
436969,120,2,06/12/30
4232,120,3.5,06/12/30
613504,120,3.5,06/12/30
10020,120,4.5,05/08/30
4248,120,3.5,05/08/30
791373,120,4,06/12/30
766507,120,3.5,05/09/01
315162,120,3.5,06/12/30
303857,120,3.5,06/12/30
111,120,5,06/12/30
512195,120,3.5,05/08/30
640,120,2,05/09/01
214756,120,4,05/09/01
985103,120,5,06/12/30
879538,120,2.5,06/12/30
57212,120,2.5,06/12/30
860623,120,2.5,05/09/01
372058,120,3,06/12/30
791155,120,3.5,05/08/30
99861,120,3.5,05/09/01
3933,120,4,06/12/30
585245,120,3,05/08/30
35,120,3,06/12/30
284052,120,4.5,05/09/01
1024530,120,2.5,05/09/01
560057,120,4.5,06/12/30
11,120,4,06/12/30
639838,120,0.5,06/12/30
9288,120,3.5,05/08/30
746524,120,3,05/08/30
9023,120,4,06/12/30
744275,120,4,06/12/30
896485,120,4,06/12/30
102382,120,2,05/08/30
14161,120,3,05/08/30
155,120,5,06/12/30
725201,120,3.5,05/08/30
12153,120,2,06/12/30
588228,120,4.5,06/12/30
67308,120,4,06/12/30
933419,120,1.5,06/12/30
550988,120,3,06/12/30
626872,121,4,96/05/26
919355,121,4,96/05/26
518896,121,3,96/05/26
131631,121,4,96/05/26
454626,121,5,96/05/26
476669,121,5,96/05/26
765,121,4,96/07/09
899579,121,5,96/05/26
1049233,121,5,96/05/26
557,121,4,96/05/26
49013,121,3,96/05/26
122917,121,5,96/07/09
901563,121,3,96/05/26
696806,121,3,96/05/26
417859,121,4,96/05/26
39254,121,3,96/05/26
527774,121,4,96/05/26
429473,121,5,96/05/26
532639,121,3,96/05/26
830788,121,4,96/05/26
648579,121,3,96/05/26
11849,121,5,96/05/26
287590,121,4,96/05/26
297802,121,4,96/05/26
228150,121,4,96/05/26
269149,121,4,96/05/26
10191,121,5,96/05/26
10138,121,4,96/05/26
934287,121,3,96/05/26
6844,121,3,96/05/26
305470,121,5,96/05/26
736732,121,4,96/05/26
82702,121,5,96/05/26
603,121,4,96/05/26
762504,121,5,96/05/26
13811,121,5,96/05/26
818648,121,4,96/05/26
675445,121,5,96/05/26
953,121,5,96/05/26
856245,121,5,96/05/26
38234,121,3,96/05/26
897192,121,5,96/05/26
773867,121,4,96/05/26
249070,121,3,96/05/26
1646,121,5,96/05/26
109418,121,3,96/05/26
330457,121,4,96/05/26
878375,121,4,96/05/26
315635,121,4,96/07/09
91314,121,4,96/05/26
10195,121,4,96/07/09
425909,121,4,96/05/26
10681,121,3,96/05/26
801335,121,5,96/05/26
9487,121,4,96/05/26
497828,121,3,96/05/26
72190,121,4,96/05/26
9732,121,4,96/05/26
38365,121,4,96/05/26
420818,121,4,96/05/26
1930,121,5,96/05/26
11544,121,4,96/05/26
564,121,5,96/05/26
616820,121,5,96/05/26
338947,121,4,96/05/26
872177,121,3,96/07/09
950,121,4,96/05/26
550,121,3,96/05/26
790496,121,3,96/05/26
818647,121,3,96/07/09
755812,121,4,96/05/26
18239,121,5,96/07/09
9637,121,4,96/05/26
260346,121,4,96/05/26
801965,121,4,96/05/26
324857,121,4,96/05/26
259693,121,3,96/07/09
335795,121,3,96/05/26
759175,121,4,96/05/26
27205,121,5,96/07/09
581726,122,3,96/05/22
602223,122,3,96/05/22
800815,122,3,96/05/22
615457,122,3,96/05/22
668461,122,4,96/05/22
347201,122,3,96/05/22
945675,122,3,96/05/22
593643,122,3,96/05/22
1007401,122,2,96/05/22
119450,122,2,96/05/22
24021,122,1,96/05/22
705996,122,1,96/05/22
427641,122,3,96/05/22
47971,122,3,96/05/22
109445,122,3,96/05/22
581528,122,4,96/05/22
379686,122,3,96/05/22
11688,122,1,96/05/22
9806,122,3,96/05/22
317442,122,4,96/05/22
98566,122,4,96/05/22
13186,122,3,96/05/22
447362,122,3,96/05/22
559,122,1,96/05/22
1010818,122,1,96/05/22
370172,122,3,96/05/22
12429,122,3,96/05/22
335984,122,1,96/05/22
11970,122,3,96/05/22
8247,122,3,96/05/22
166426,122,4,96/05/22
1579,122,3,96/05/22
811656,122,4,96/05/22
451048,122,5,96/05/22
105864,122,3,96/05/22
5336,122,3,96/05/22
49018,122,3,96/05/22
1366,122,3,96/05/22
141052,122,3,96/05/22
254128,122,3,96/05/22
10867,123,4,01/07/02
884363,123,5,01/07/02
408,123,5,01/07/02
726684,123,5,01/07/02
150540,123,3,01/07/02
284053,123,4,01/07/02
400160,123,4,01/07/02
722149,123,4,01/07/02
520763,123,3,01/07/02
271110,123,1,01/07/02
11036,123,5,01/07/02
297,123,5,01/07/02
755566,123,2,01/07/02
8681,123,2,01/07/02
321612,123,2,01/07/02
366672,123,2,01/07/02
11836,123,1,01/07/02
639721,123,5,01/07/02
630004,123,5,01/07/02
4256,123,4,01/07/02
280,123,2,01/07/02
10527,123,5,01/07/02
747803,123,5,01/07/02
596161,123,5,01/07/02
297270,123,5,01/07/02
15092,123,3,01/07/02
9769,123,5,01/07/02
350,123,3,01/07/02
1724,123,5,01/07/02
57214,123,2,01/07/02
508442,123,5,01/07/02
972313,123,4,01/07/02
948050,123,4,01/07/02
10009,124,4.5,06/05/17
43347,124,3,06/05/17
680,124,4,06/05/17
795514,124,3.5,06/05/17
9902,124,5,06/05/17
124905,124,3,06/05/17
9325,124,4.5,06/05/17
150689,124,3,06/05/17
807356,124,3.5,06/05/17
881462,124,4,06/05/17
490132,124,4,06/05/17
87101,124,5,06/05/17
209112,124,2.5,06/05/17
703451,124,5,06/05/17
628900,124,3.5,06/05/17
345938,124,3,06/05/17
823625,124,4.5,06/05/17
1033107,124,4.5,06/05/17
936061,124,4,06/05/17
869,124,5,06/05/17
10567,124,5,06/05/17
800345,124,3.5,06/05/17
4257,124,5,06/05/17
1015602,124,5,06/05/17
464052,124,4,06/05/17
857,124,4,06/05/17
68726,124,4,06/05/17
341174,124,3.5,06/05/17
665,124,3,06/05/17
333339,124,4,06/05/17
615173,124,4,06/05/17
10193,124,4,06/05/17
9479,124,5,06/05/17
846778,124,3,06/05/17
9757,124,4,06/05/17
126963,124,4,06/05/17
76338,124,4.5,06/05/17
611698,124,5,06/05/17
105,124,3.5,06/05/17
632357,124,4,06/05/17
1734,124,4,06/05/17
496243,124,4.5,06/05/17
348,124,3.5,06/05/17
337401,124,2,06/05/17
8277,124,3,06/05/17
9532,124,4,06/05/17
2109,124,4,06/05/17
601796,124,4,06/05/17
567189,124,5,06/05/17
50619,124,4,06/05/17
1954,124,5,06/05/17
19913,124,3.5,06/05/17
4233,124,3.5,06/05/17
531219,124,2.5,06/05/17
474350,124,3.5,06/05/17
475557,124,3,06/05/17
76341,124,2,06/05/17
833425,124,5,06/05/17
5175,124,2.5,06/05/17
8920,124,3,06/05/17
4258,124,4.5,06/05/17
838484,124,4.5,06/05/17
49026,124,2,06/05/17
1374,124,3,06/05/17
335983,124,2.5,06/05/17
997120,124,5,06/05/17
812,124,4.5,06/05/17
589761,124,3,06/05/17
106,124,2,06/05/17
335988,124,4,06/05/17
207703,124,4.5,06/05/17
310,124,4.5,06/05/17
8689,124,2.5,06/05/17
587807,124,2.5,06/05/17
763285,124,3,06/05/17
307081,124,3,06/05/17
50620,124,4,06/05/17
50014,124,3,06/05/17
535167,124,4,06/05/17
715931,124,3.5,06/05/17
49521,124,3.5,06/05/17
8363,124,2.5,06/05/17
75656,124,3.5,06/05/17
3170,124,4,06/05/17
62177,124,4,06/05/17
13,125,4,10/03/28
1006851,125,4,10/03/28
14128,125,4.5,10/03/28
1250,125,5,09/06/09
135397,125,4,10/03/28
11430,125,4,09/06/09
270946,125,4.5,10/03/28
5174,125,0.5,10/03/28
561,125,5,09/06/09
768744,125,4.5,10/03/28
4234,125,5,09/06/09
703771,125,4.5,09/06/09
429,125,5,09/06/09
568620,125,5,09/06/09
381288,125,4,10/03/28
49051,125,5,09/06/09
522402,125,4,10/03/28
351286,125,2,09/06/09
16871,125,4,10/03/28
439079,125,3.5,10/03/28
1010821,125,5,10/03/28
18240,125,5,09/06/09
838197,125,4,10/03/28
399579,125,4,10/03/28
7555,125,4,10/03/28
499338,125,4,10/03/29
1001865,125,4,10/03/28
848123,125,4,10/03/28
98,125,3,09/06/09
8960,125,5,09/06/09
852096,125,4,09/06/09
390845,125,5,10/03/28
12092,125,3,10/03/28
14869,125,4.5,10/03/28
77338,125,4.5,10/03/28
8273,125,5,10/03/28
420634,125,5,10/03/28
512200,125,5,09/06/09
19994,125,4,10/03/28
4348,125,4.5,09/06/09
477462,125,2,10/03/28
16869,125,4,10/03/28
260513,125,5,10/03/28
82690,125,2.5,10/03/28
44918,125,4.5,10/03/28
72013,125,4.5,10/03/28
864370,125,4.5,09/06/09
482373,125,4.5,10/03/28
1063422,125,4,10/03/28
45243,125,5,09/06/09
346364,125,4.5,10/03/28
161,125,4,10/03/28
62211,125,5,09/06/09
8643,125,4.5,09/06/09
10895,125,4.5,10/03/28
783675,125,5,10/03/28
454983,125,4,10/03/28
883083,125,4.5,10/03/28
70981,125,3.5,10/03/28
242,125,4,10/03/28
768362,125,5,09/06/09
662708,125,4,10/03/28
652,125,4.5,09/06/09
458576,125,3.5,10/03/28
632727,125,4,10/03/28
345940,125,5,09/06/09
10693,125,5,09/06/09
11351,125,4.5,10/03/28
68721,125,4.5,10/03/28
2105,125,4.5,10/03/28
343668,125,4.5,10/03/28
102651,125,4.5,10/03/28
420821,125,4,10/03/28
514999,125,5,10/03/28
619264,125,4,10/03/28
429617,125,4,10/03/28
240,125,5,09/06/09
3134,125,3.5,10/03/28
366644,125,4.5,10/03/28
301528,125,5,09/06/09
637,125,5,09/06/09
32657,125,4,10/03/28
13053,125,3,10/03/28
820067,125,5,09/06/09
17581,125,3,10/03/28
244786,125,4.5,10/03/28
631843,125,5,10/03/28
15255,125,4,10/03/28
335797,125,3,10/03/28
493922,125,4.5,10/03/28
101299,125,4,10/03/28
15165,125,0.5,10/03/28
370663,125,3.5,09/06/09
338970,125,4.5,10/03/28
800510,125,4.5,10/03/28
10112,125,3,10/03/28
75780,125,5,09/06/09
397243,125,4,10/03/28
297762,125,4.5,09/06/09
75624,125,4,10/03/28
262500,125,4.5,10/03/28
13002,125,0.5,09/06/09
396535,125,4,10/03/28
767304,125,0.5,10/03/28
967,125,4.5,10/03/28
11932,125,4,10/03/28
642121,125,4,10/03/28
10386,125,5,09/06/09
176,125,5,10/03/28
854,125,4,10/03/28
223702,125,5,09/06/09
667739,125,4.5,10/03/28
1359,125,5,09/06/09
881164,125,3.5,10/03/28
118340,125,2.5,10/03/28
22894,125,5,10/03/29
938008,125,5,10/03/28
13179,125,3,09/06/09
49530,125,4.5,10/03/28
489,125,4.5,09/06/09
753232,125,4,10/03/28
74308,125,4.5,09/06/09
638507,125,4.5,10/03/28
72545,125,3,10/03/28
871,125,2.5,10/03/28
630,125,3.5,10/03/28
18,125,5,09/06/09
12155,125,3,10/03/28
218,125,3.5,10/03/28
131634,125,3,10/03/28
9836,125,3.5,10/03/28
147441,125,3.5,10/03/28
169,125,4,10/03/28
238636,125,1,10/03/28
899082,125,4.5,10/03/28
263115,125,4,10/03/28
2758,125,5,09/06/09
781099,125,4,10/03/28
2024,125,2,10/03/28
10882,125,4,09/06/09
56292,125,5,09/06/09
759507,125,4.5,10/03/28
634528,125,2.5,10/03/28
796499,125,4,10/03/28
8922,125,4,10/03/28
91586,125,1,10/03/28
534,125,1.5,10/03/28
604822,125,3,10/03/28
190859,125,5,09/06/09
225886,125,3.5,10/03/28
75258,125,5,09/06/09
93456,125,4,10/03/28
807,125,5,09/06/09
378064,125,3,10/03/28
1032950,125,3.5,10/03/28
281338,125,5,09/06/09
9837,125,3,10/03/28
14574,125,4.5,10/03/28
246655,125,5,10/03/28
11690,125,3.5,10/03/28
118406,125,4,10/03/28
539885,125,3,10/03/28
440249,125,5,10/03/28
773975,125,4,09/06/09
2907,125,5,10/03/28
619730,125,3.5,10/03/28
8392,125,4,10/03/28
72105,125,4,10/03/28
552532,125,3.5,10/03/28
109439,125,5,10/03/28
8871,125,4,10/03/28
440,125,4,10/03/28
20352,125,4,09/06/09
404368,125,0.5,10/03/28
10830,125,4.5,10/03/28
442249,125,5,10/03/28
869112,125,1.5,10/03/28
619979,125,3.5,10/03/28
424,125,4,10/03/28
181812,125,4,10/03/28
140300,125,4,10/03/28
15512,125,4.5,09/06/09
71552,125,5,10/03/28
522444,125,4.5,10/03/28
184315,125,3.5,10/03/28
511817,125,2.5,10/03/28
944864,125,5,10/03/28
420809,125,5,10/03/28
10555,125,2.5,10/03/28
283366,125,4.5,10/03/28
676,125,5,09/06/09
1091,125,4.5,10/03/28
877183,125,4.5,10/03/28
10625,125,4,10/03/28
284054,125,4.5,10/03/28
57800,125,4,10/03/28
339846,125,5,09/06/09
602,125,4.5,10/03/28
614934,125,3.5,10/03/28
126889,125,5,09/06/09
607,125,4.5,10/03/28
82675,125,5,10/03/28
293167,125,4,10/03/28
1265,125,5,10/03/28
311324,125,4.5,10/03/28
360784,125,0.5,10/03/28
343611,125,5,10/03/28
637693,125,0.5,10/03/28
38700,125,4.5,09/06/09
848791,125,4.5,10/03/28
38,126,5,96/05/28
19908,126,3,96/05/28
894205,126,3,96/05/28
4564,126,3,96/05/28
571891,126,3,96/05/28
14438,126,3,96/05/28
672322,126,4,96/05/28
406563,126,3,96/05/28
7443,126,5,96/05/28
764835,126,4,96/05/28
7220,126,3,96/05/28
9378,126,4,96/05/28
8275,126,3,96/05/28
9286,126,2,96/05/28
1271,126,3,96/05/28
61791,126,3,96/05/28
12230,126,4,96/05/28
38575,126,4,96/05/28
9453,126,3,96/05/28
71676,126,3,96/05/28
780609,126,4,96/05/28
232672,126,3,96/05/28
6114,126,3,96/05/28
545609,126,4,96/05/28
10585,126,3,96/05/28
72331,126,4,96/05/28
296,126,4,96/05/28
157544,126,3,96/05/28
813258,126,4,96/05/28
175112,126,3,96/05/28
1369,126,3,96/05/28
447332,126,4,96/05/28
299537,126,4,96/05/28
522938,126,4,96/05/28
278154,126,4,96/05/28
814338,126,4,96/05/28
57158,126,4,96/05/28
140607,126,2,96/05/28
1027385,126,3,96/05/28
49519,126,4,96/05/28
294254,126,3,96/05/28
400928,126,2,96/05/28
1427,126,4,96/05/28
9358,126,4,96/05/28
1368,126,3,96/05/28
240832,126,5,96/05/28
13448,126,5,96/05/28
49529,126,5,96/05/28
259316,126,4,96/05/28
9702,126,4,96/05/28
420817,126,4,96/05/28
11360,126,3,96/05/28
578,126,4,96/05/28
2454,126,4,96/05/28
772,126,5,96/05/28
95,126,5,96/05/28
8274,126,3,96/05/28
12242,126,4,96/05/28
1924,126,4,96/05/28
853,126,3,96/05/28
249397,126,4,96/05/28
10066,126,4,96/05/28
9353,126,3,96/05/28
667520,126,3,96/05/28
128,127,4,96/09/10
397567,127,5,96/09/10
630586,127,4,96/09/10
9341,127,4,96/09/10
339984,127,5,96/09/10
546554,127,5,96/09/10
2770,127,3,96/09/10
34851,127,4,96/09/10
1371,127,4,96/09/10
577922,127,4,96/09/10
449443,127,4,96/09/10
975714,127,3,96/09/10
10588,127,3,96/09/10
49444,127,4,96/09/10
1081291,127,3,96/09/10
24,127,5,96/09/10
798544,127,4,96/09/10
679,127,4,96/09/10
949,127,5,96/09/10
76757,127,4,96/09/10
1010823,127,4,96/09/10
565,128,5,03/04/07
268896,128,4,03/04/07
373879,128,2,03/04/07
10634,128,3,03/04/07
10501,128,5,03/04/07
705861,128,4,03/04/07
114,128,2,03/04/07
518068,128,4,03/04/07
50546,128,5,03/04/07
568160,128,5,03/04/07
615469,128,5,03/04/07
18823,128,3,03/04/07
19912,128,5,03/04/07
550205,128,5,03/04/07
136799,128,5,03/04/07
210577,128,1,03/04/07
1057577,128,5,03/04/07
15070,128,1,03/04/07
125509,128,5,03/04/07
562,128,4,03/04/07
455236,128,3,03/04/07
913290,128,4,03/04/07
252,128,4,03/04/07
82023,128,5,03/04/07
9473,128,4,03/04/07
505026,128,2,03/04/07
127585,128,3,03/04/07
485811,128,3,03/04/07
954,128,1,03/04/07
9488,128,5,03/04/07
278927,128,2,03/04/07
17654,128,5,03/04/07
9316,128,2,03/04/07
353486,128,3,03/04/07
9399,128,5,03/04/07
10330,128,4,03/04/07
10530,128,4,03/04/07
2322,128,5,03/04/07
73723,128,5,03/04/07
6477,128,4,03/04/07
16366,128,5,03/04/07
9078,128,5,03/04/07
763,128,5,03/04/07
158852,128,3,03/04/07
16119,128,5,03/04/07
336843,128,4,03/04/07
15015,128,5,03/04/07
1631,128,5,03/04/07
316727,128,4,03/04/07
769,128,5,03/04/07
82633,128,5,03/04/07
10474,128,5,03/04/07
272,128,2,03/04/07
10340,128,5,03/04/07
619803,128,5,03/04/07
9355,128,3,03/04/07
11324,128,3,03/04/07
43593,128,5,03/04/07
38055,128,5,03/04/07
597922,128,5,03/04/07
4523,128,5,03/04/07
2405,128,5,03/04/07
527776,128,4,03/04/07
257344,128,5,03/04/07
495764,128,4,03/04/07
149,128,4,03/04/07
280092,128,3,03/04/07
450465,128,5,03/04/07
5915,128,5,03/04/07
71672,128,5,03/04/07
876716,128,3,03/04/07
36865,128,5,03/04/07
353081,128,4,03/04/07
674324,128,4,03/04/07
446893,128,2,03/04/07
11852,128,5,03/04/07
254,128,4,03/04/07
539,128,5,03/04/07
84892,128,4,03/04/07
766,128,5,03/04/07
