"MOVIE_ID","DIRECTOR_ID"
316023,1061773
648990,1021765
325348,1169024
449992,235430
531876,21526
48988,7395
48988,7396
762879,58375
474395,1903167
257512,237072
489999,1932296
20504,11447
20504,11448
415214,81220
445030,1324582
629017,88832
39691,132876
109431,71600
39538,1884
310119,77162
638597,61069
332356,68774
780382,49870
611914,439236
690369,1637776
916053,131870
425972,1167036
425972,1167037
1001465,2453949
865559,152249
766475,1814510
103663,4453
599281,1448492
339988,930710
618354,2627293
480042,27846
500922,54614
46146,135113
548473,42175
417830,33183
509730,76100
659940,114540
320846,1058008
950445,1027910
516632,7476
256961,58375
517096,1008387
336882,87877
396194,65314
417870,72024
83899,98631
607844,86325
205587,42994
59965,6482
559907,592493
316154,1289604
109443,55710
535581,4429
739993,71548
785534,1876416
670428,1038001
925943,1648265
474335,80215
49049,43141
650031,22676
785752,108926
455207,54507
65754,7467
599521,38692
75674,293911
38317,57370
331576,93991
447665,41355
722913,96172
335360,1363226
740996,1055512
41402,32278
362584,1518676
602654,95375
375262,122423
347375,36602
523139,5877
446807,932248
83542,1071
555974,62768
400106,19769
621707,2381662
514710,144476
514710,1207896
97367,139098
571627,1410322
403119,100734
260535,88077
370567,57742
196761,1129511
651589,212687
302401,1152
83389,1414
35558,43222
580175,4453
323675,20400
926980,239235
398181,83287
343674,551463
205775,6159
644583,17350
595149,2675
430040,18878
145135,116357
75638,95320
913820,3342366
48171,29605
258284,74060
50359,49903
68812,81476
328387,142272
328387,142276
601666,111588
87516,5281
441130,96676
581734,1395183
480105,100734
168672,17883
300168,57832
615952,20561
546121,1932296
572164,2206352
817451,69593
79224,1049134
818502,933735
283445,1911436
221731,1084905
241848,98631
37958,56512
585244,844266
409421,1503508
388399,36602
266647,36588
73245,90048
73245,1144885
181656,86978
293768,88084
537996,1223
537996,1224
80274,13079
398978,1032
575604,1943702
583132,26875
239571,52405
222461,62768
718444,69593
517093,1315004
455236,77295
369885,24
41283,66121
51481,83313
759054,37092
371608,100734
666750,1138344
93837,56717
436274,1742666
70435,1884
754609,936014
122126,132177
254172,20646
826914,145446
991814,589915
508935,131301
578908,922344
1022206,222203
468224,88857
61722,238406
103332,16959
103332,16960
588182,1364534
465136,566328
64689,37618
766798,309
413198,70109
134126,1294126
160588,1243
734265,1898315
539617,1561688
287084,1224031
35169,11873
48492,26760
71883,56340
296098,488
336011,1454850
74643,67717
94348,18878
612654,1470463
807070,14597
460399,1247708
631997,67075
611395,70703
487672,90367
514754,2009739
309063,1041591
500852,19850
246080,17350
803700,239672
641790,231705
81870,26760
81870,77319
103620,64211
673595,197
461992,1223236
945897,114464
505192,25645
38684,87257
507773,2198187
537655,79545
331781,55251
342927,97901
376290,18844
888321,65062
47854,65994
284536,77357
738542,1161014
566805,1773158
586863,144817
520466,16730
569547,27571
785533,182892
652004,1416383
802217,71280
348668,95972
517909,1884
122857,62941
458302,544034
533444,1423660
563067,224750
49022,65734
157386,930710
38778,6737
254201,206476
306947,54025
236735,6521
243938,3227
659067,84439
81836,1243
568332,572551
511785,303056
673174,82724
456750,1254001
279254,571455
561362,1288727
401545,229931
130150,52443
86829,1223
86829,1224
62215,42
132344,564
664280,67589
419704,20561
124470,26850
587301,1562429
491472,7482
474354,25598
388440,127497
592230,1197100
164457,65167
43923,53068
43923,53069
138038,76418
354859,2589
587693,79656
702525,76100
605804,2325400
280996,15557
889699,1574550
621191,2380389
361931,1186425
70057,56739
283591,53334
778730,1200444
602307,1637776
118957,64163
310135,585933
310135,585934
310135,1397786
227359,92436
399248,37948
586461,939502
523773,18281
293646,437833
529983,1614855
342878,58324
336000,1144604
446159,1016214
696822,59126
167073,77269
385317,41887
384677,1296522
418680,133502
45317,17883
252178,208527
508570,1096867
433249,1539926
574883,74661
76170,366
658751,1154037
348060,119195
46503,23287
1061163,1840409
347031,1317730
347031,1383612
381341,225160
51162,16842
51162,227439
227156,13015
146198,53333
636565,1314015
375012,1262867
526429,230411
375170,1576757
650030,1849044
45657,11770
800407,1534502
262338,82351
449563,222470
359628,589915
374856,237072
489326,135113
571785,531737
438808,208527
722778,56194
475759,190090
688258,1670908
122081,51918
425194,1030346
199753,23683
199753,92317
544431,101812
459928,231705
115348,36797
741228,11694
55420,45459
554972,2154622
70587,61244
287233,23683
287233,92317
401917,1500346
531503,84335
879440,34492
653744,122904
534259,6220
156700,236539
241842,76927
521034,176484
260516,56340
304410,85340
660713,20658
477428,95921
283552,139098
339877,1003237
180863,2034
409582,64163
369523,1467926
403510,23683
403510,92317
227738,56470
497916,54874
244063,143014
550201,1267917
633954,557603
1065890,57604
435601,557736
83770,8574
282631,1049134
468816,1272703
489064,16848
118451,97142
468225,1141683
526019,61069
267806,96323
267806,118303
267806,144232
267806,583479
472715,1394805
428099,133251
273895,929825
821661,63429
9364,71082
146239,1375201
245703,71872
301355,72611
86825,10099
547404,2166752
805195,152315
373569,56661
511322,15557
500904,1967046
618416,98553
179144,56194
411976,1667819
885266,74924
523593,1294904
298382,3047
382399,62081
426618,1193597
45556,84981
655082,1422940
385320,1205579
80662,67075
257648,77319
38319,64141
49009,2690
306745,71548
437291,77295
55787,10943
230896,35270
525554,84439
128136,1086408
71677,5917
565310,1371324
472338,70890
41180,47020
315846,25645
451184,21678
324807,78160
323677,2042
199575,1323509
535356,90
113947,168330
340677,12028
433157,1057579
116440,197
686245,231705
37034,18899
612706,1405645
716612,225009
2,16767
3,16767
5,3110
5,2294
5,138
6,2042
665,10001
11,1
13,24
14,39
15,40
16,42
17,43
18,59
19,68
20,90
22,1704
24,138
25,39
27,172
28,1776
35,197
38,201
55,223
58,1704
59,224
62,240
63,280
64,309
65,323
67,357
68,280
69,366
71,468
73,814
74,488
75,510
76,564
77,525
78,578
79,607
80,564
81,608
82,638
85,488
86,672
87,488
88,716
89,488
90,769
93,834
96,893
97,12859
98,578
99,309
100,956
101,59
103,1032
104,1071
105,24
106,1090
107,956
108,1126
109,1126
110,1126
111,1150
112,1176
113,1188
115,1223
115,1224
116,1243
117,1150
118,510
120,108
121,108
122,108
123,16384
127,1126
128,608
129,608
132,1418
132,1477
132,139002
134,1223
134,1224
135,21113
136,1496
137,1524
138,1496
140,309
142,1614
143,2000
144,2303
145,42
146,1614
147,1650
148,90
150,1723
152,1744
153,1769
155,525
159,1869
161,1884
162,510
163,1884
165,24
166,1961
167,1978
169,2042
170,2034
171,1961
173,2087
175,59
177,280
178,2042
179,2226
180,488
182,1884
183,1213162
184,138
185,240
186,2291
187,2294
187,138
189,2294
191,2332
192,2352
194,2419
195,2428
196,24
198,2428
203,1032
205,2589
207,2690
213,2636
214,2675
215,2675
216,2725
217,488
218,2710
219,309
220,2746
221,2765
223,2636
225,2801
226,2836
227,1776
228,2891
229,2917
232,1776
234,2991
235,3026
236,3045
237,3055
238,1776
239,3146
240,1776
241,1152
242,1776
243,3224
244,3239
245,3289
246,3317
247,240
248,2662
252,3451
253,9915
254,108
255,1650
256,1650
257,3556
258,1650
259,1650
260,2636
262,1032
265,2725
266,3776
267,309
268,510
269,3776
272,525
274,16294
275,1223
279,3974
280,2710
281,14392
284,3146
285,1704
288,4065
289,4109
290,1223
290,1224
294,4163
296,7213
297,769
298,1884
299,2000
300,201
301,11435
302,4387
303,2636
306,4610
307,4410
308,4429
309,4453
310,4499
311,4385
313,4575
314,4586
315,4590
317,4634
318,2303
319,893
320,525
326,4755
327,3317
329,488
330,488
331,4945
334,4762
335,4385
336,4385
338,4780
339,4429
343,4964
345,240
346,5026
347,5030
347,4065
347,5029
348,578
350,5065
363,5125
364,510
377,5140
378,1223
378,1224
379,1223
379,1224
380,8246
381,2636
387,5231
388,5281
389,39996
390,2303
391,4385
392,5306
393,138
395,4014
396,5342
398,5345
400,5501
402,10491
403,5696
404,5602
405,4415
407,5125
408,5446
414,5572
415,5572
421,5655
422,4415
423,3556
424,488
426,2636
429,4385
430,3146
431,5877
433,5834
435,6046
436,5872
438,5917
439,4415
441,201
445,6011
451,6111
452,42
453,6159
454,6201
455,6220
462,1884
464,6284
466,6349
468,5216
469,4429
470,223
473,6431
475,6448
476,5216
479,6482
480,6495
482,6558
483,5602
488,6593
489,5216
490,6648
492,5953
496,6767
499,6817
500,138
501,6818
502,39996
503,5231
504,6884
505,1723
506,2636
509,7017
510,3974
511,2801
512,1243
513,4760
521,2636
522,510
524,1032
525,4610
526,7187
527,7256
530,7314
531,7314
532,7314
533,7314
533,7313
535,7270
539,2636
540,7312
541,834
542,7348
543,2636
544,7395
544,7396
546,7426
548,5026
549,7482
550,7467
551,7501
552,7554
553,42
557,7623
558,7623
559,7623
560,68
561,10943
562,1090
563,10491
565,1704
567,2636
568,6159
570,6295
571,2636
572,7736
573,2636
574,2636
575,7832
576,7767
577,5216
578,488
579,16187
580,15663
582,8193
584,6482
586,8246
587,510
588,8296
590,468
591,6159
592,1776
593,8452
594,488
595,8482
596,8500
597,2710
598,8557
599,3146
600,240
601,488
602,6046
606,2226
607,5174
608,5174
609,10051
612,488
613,7832
614,6648
616,9181
617,9200
618,100036
619,8843
621,8876
622,3556
623,8929
625,8965
626,793
627,2034
628,17016
629,9032
630,9049
631,9076
632,3146
634,9158
635,9168
636,1
638,5602
639,3026
640,488
641,6431
642,9577
643,9603
644,488
646,9855
647,9660
649,793
650,6482
651,9789
652,5231
653,9076
654,2746
655,2303
657,9855
658,9915
659,10249
660,9855
661,2725
662,9956
663,2675
13092,74159
12556,54050
12559,69741
12561,50651
13094,144232
13098,80215
13099,70109
12568,29226
13122,5140
12572,5125
13127,63571
12572,5872
12572,6495
12572,11448
13132,64141
12572,37630
12572,55785
12573,1223
13150,77003
13151,88623
13153,56998
12573,1224
13154,67753
13163,68573
12576,69593
13168,19224
12577,23945
13180,74257
13183,15217
13184,21905
12579,1650
13184,31033
12582,68381
12583,72952
12584,14773
13186,84335
13189,33513
13192,60220
12587,62020
12594,62020
12596,10723
12597,55499
12599,65429
12600,65429
12606,15042
13195,28898
12609,58268
12609,73094
13200,51534
12610,7395
13201,65390
12610,7396
12611,1150
12613,73121
12615,10249
12616,6111
13204,56851
13204,56852
13207,29922
13209,120229
12618,2226
12619,65026
13210,20412
12622,3317
12623,12804
13222,74295
12625,73150
12627,73153
12629,25735
12633,37710
12635,1978
12636,73189
12637,1032
13241,97579
12639,18579
12649,33883
13252,16938
12650,73253
12651,30365
13254,133403
12657,73832
12659,1016305
12660,58094
13256,77658
13258,52842
12661,18378
12663,64195
13275,58189
12665,56349
12684,2636
12685,23799
12689,6220
12698,18533
12699,58209
13310,74396
13312,81044
12706,17281
12707,20412
13312,81045
13315,17282
13317,113625
13318,85150
13320,13284
13321,2636
13333,57727
12709,37626
13336,84439
13337,95977
13339,18500
13341,564
12715,18669
13342,57434
12719,73690
13348,77656
12720,67075
13352,145446
12723,19969
13358,80523
13360,57090
13362,71797
12761,6648
12762,1243
12763,60024
13368,4109
12766,18392
12767,6111
13373,2034
13374,125544
12771,68215
13375,37577
12774,15868
13377,100888
13378,61290
12775,10491
12779,956
13378,80672
13384,15488
13387,75035
12780,18899
13393,142857
13394,62047
13396,67268
13396,122965
13402,21905
13402,31033
13405,1724
13416,36602
13440,16294
13448,6159
13455,2291
13457,46712
12819,61970
13459,80948
13460,57581
13465,5690
13465,74565
13466,4945
13470,74566
12837,71947
13474,64211
12889,74052
12890,78914
12900,13861
13475,15344
13476,36797
13479,78615
12914,1214381
13481,99436
12919,54590
13485,30165
13486,52968
12924,74091
13489,64190
13003,71797
13490,72024
13491,75043
13007,6767
13008,62514
13492,18184
13012,76422
13493,11873
13016,74257
13020,71797
13496,56911
13497,80215
13498,18356
13503,58712
13506,81761
13027,40256
13507,1011158
13512,138545
13041,55119
13514,11401
13515,59291
13051,12028
13053,70238
13056,56359
13059,141962
13059,141964
13064,12523
13074,21526
13079,78118
13517,73094
1024621,1133053
225574,59521
474764,1347619
425001,49903
254904,21370
455411,92317
169219,16938
814340,2425997
513347,2004912
617505,32593
416148,1598568
416148,1598569
79316,66681
79316,1039527
774372,572551
338766,3055
245917,1281397
82992,58189
500921,1967085
351460,98631
351211,98631
184125,23799
394117,118415
401898,71609
400090,164554
582570,1110102
454458,12079
795607,2217620
513045,71280
357411,56343
357411,110684
234004,19499
635891,19303
234004,71269
788929,2683196
430447,144476
614587,43652
255709,126809
472674,77269
843932,1077578
58151,50767
572468,121798
394374,992771
470229,585933
470229,585934
478820,58324
470229,1397786
332283,1088579
369557,45117
424277,27977
227679,65429
58767,56533
144336,19769
459992,56661
571346,1266598
240483,89824
377264,190090
501979,15002
203833,126945
537059,90367
429200,129561
429200,227564
198277,45117
408648,90367
288158,212240
335788,93214
1074656,1138129
157845,114334
82390,20019
387592,7314
365045,90220
592863,1966571
556803,182892
242643,204553
643550,2443986
435707,931271
515195,2034
429300,67813
785457,18356
513691,77295
175774,239235
187596,32593
181886,137427
202575,76100
655431,230642
454293,72024
140818,225814
40805,201
204553,1121891
204553,1293085
8967,30715
382602,124640
595867,76910
420426,144536
374052,119624
758769,89824
575094,1531822
899405,2152748
500475,1527715
389053,32593
660709,238384
400617,4762
498248,49870
220882,1206051
962697,3506585
203739,54050
567646,1456792
732713,1513798
23048,3227
448779,1049951
435800,26760
152532,69371
339380,51984
587792,1704882
503616,13426
38579,46076
623195,11873
660637,1201582
289222,15287
948037,1283432
433128,88784
369698,81761
324560,80630
303542,55916
515908,90206
70074,1723
380111,93550
847981,50325
412519,62116
313922,74655
858815,1622886
653567,1140436
402529,134129
43933,129894
50456,36588
134375,18357
149871,628
228066,2291
372758,1074547
334074,11266
580600,1049952
429471,77357
228805,237072
122583,101915
122583,237072
124459,93419
400710,19346
188207,16938
592984,6159
437033,1035833
224141,17633
515454,1412121
292280,72619
566222,115892
407451,929825
487670,90367
300673,50767
353595,105642
613911,45459
465003,60099
758866,1487492
668640,584191
668640,584193
583406,1140231
435366,117370
364433,1130801
63207,17597
201676,1363226
431075,1480320
301365,21183
72197,53304
489430,531105
265177,143593
466622,67356
399178,93911
23742,19303
428449,592493
504997,204553
435615,1081445
523849,85822
137093,12962
378108,239858
514921,212240
678458,1080010
170657,137141
174321,154521
76494,64045
484247,116805
403605,235430
403605,235432
567006,1148353
286668,92436
423087,293911
424488,1045176
452558,63571
500919,1967084
421473,13015
456929,56470
463906,5917
449755,5917
680860,1561688
127544,16137
258480,16863
916405,2294822
44264,1223
44264,1224
575776,2219327
152584,17458
604362,2320163
447743,144536
381902,93991
452015,939147
753453,235430
753453,1038001
753453,1333168
753453,1451203
534490,77295
290999,1361546
18352,83998
17808,64901
17809,64901
18355,25735
17810,80702
17813,3026
17814,11770
17819,5696
17820,21506
18377,84969
17831,82413
17834,12964
18384,84976
17835,8843
18385,20640
18394,129119
17845,82418
18402,5306
18410,42171
17880,39819
17887,69300
17889,21506
18414,64030
18415,51918
18420,17784
17894,29009
18421,56214
17897,82505
18426,65994
17899,260050
17903,1294627
17905,82461
18444,35318
17909,253414
18446,16294
18449,7767
18457,24886
18457,44554
17915,19798
18476,71329
17917,15378
18477,5140
17918,5140
17920,125544
17921,25826
17922,97288
18480,6767
18487,893
17927,82511
18491,77921
18491,77923
18493,68994
18499,38516
17952,33485
17956,29009
17956,143888
18514,145359
17960,20028
17961,19069
17962,25645
17979,24
17984,5834
17988,5026
17990,90037
17991,58608
17994,82579
18009,50719
18533,21183
18539,8500
18030,18392
18550,40230
18041,19012
18045,82641
18047,40402
18573,81799
18050,82171
18060,81220
18065,134129
18069,16513
18585,83588
18587,18669
18080,63713
18086,11777
18088,1048458
18588,13776
18591,15206
18602,83287
18612,10001
18118,18669
18120,82724
18615,67795
18126,36804
18129,3224
18143,74091
18639,14773
18147,116805
18148,95501
18642,82800
18644,4109
18666,70334
18667,67259
18162,11887
18671,86004
18169,9181
18672,67259
18680,39104
18683,10076
18691,43816
18191,27991
18196,19244
18197,39996
18701,225898
18214,57665
18704,127531
18215,14800
18706,25165
18710,102627
18712,93905
18721,40199
18722,64061
18228,82800
18727,2428
18232,1287732
18735,70334
18736,19228
18741,119437
18240,29214
18747,25236
18758,70334
18759,25874
18760,70334
18248,82829
18256,27991
18764,26760
18264,40199
18764,26767
18767,939330
18770,9054
18274,40378
18771,8500
18773,95550
18774,78157
18776,3146
18780,10076
18783,65852
18282,87565
18784,1744
18785,57130
18801,10076
18804,72624
18283,13980
18289,72823
18292,64141
18299,3146
18302,87554
18305,11401
18311,12453
18316,40230
18320,69371
18329,12453
18333,6648
18812,18899
15854,12099
16250,60438
15855,78845
16263,69801
15856,12011
15860,63571
16274,14674
16283,42804
16295,6482
15867,1243
16297,50949
16299,4610
16300,3289
15873,6778
15875,8500
16306,80260
15877,12180
16307,80261
16308,79737
16314,12962
16318,84852
16321,26760
16323,21958
16331,12840
16335,144519
15907,68212
16337,10051
16340,80540
16340,1233222
16342,47724
16344,80386
16345,80387
15916,12180
15917,42804
15919,67451
16350,72611
15925,101899
16351,56205
15927,12238
16367,29226
15940,78992
16371,80450
15941,78996
16372,25630
15942,56225
16374,40312
16375,1884
15947,74565
16384,18378
16391,68424
16395,4955
15952,82351
16406,41549
16410,12238
16411,65994
15969,56852
16411,66718
16420,56710
15983,64195
15999,56339
16004,64815
16005,17329
16007,46366
16441,58245
16442,11435
16447,150975
16022,77162
16048,45785
16515,9049
16516,97288
16520,80570
16523,5953
16052,16395
16535,19606
16072,66088
16561,18378
16563,13284
16564,80630
16077,4575
16577,33183
16605,93286
16606,80651
16608,53333
16082,18596
16085,10001
16611,1180957
16094,68215
16614,54733
16617,16938
16633,16187
16635,19665
16636,89576
16103,32765
16638,40199
16642,30715
16643,18356
16646,107762
16112,150641
16659,58094
16119,73161
16662,39463
16664,55785
16665,14566
16672,96801
16131,64141
16132,79437
16133,79453
16135,51918
16136,15521
16137,79545
16139,58245
16140,46366
16146,58245
16148,51851
16153,1032
16703,80727
16157,79737
16158,51866
16723,84782
16161,6482
16727,6495
16162,72024
16164,18844
16759,7832
16764,10051
16184,17282
16769,10781
16774,56852
16186,77441
16187,56852
16784,18281
16191,16672
16198,628
16200,88039
16804,76936
16806,57434
16808,65429
16211,37360
16820,29471
16216,566987
16219,63943
16221,80107
16850,40199
16851,31073
16229,95760
16232,80215
16233,78021
16234,34920
16235,35256
16236,80161
16241,13265
16242,129433
16248,18254
11975,1776
11619,33183
11619,58897
11620,9054
11621,608
11623,70055
11624,1243
11976,578
11977,1524
11978,66121
11983,18596
11630,716
11631,71068
11985,71174
11986,37451
11632,6495
12079,71329
11633,70100
11634,11037
12088,27991
12092,11429
12092,11434
11635,57130
12093,11037
11636,70109
11637,13581
12100,11401
12101,2087
12103,5501
11638,70777
11639,55983
12104,9168
11644,1150
11645,5026
11646,2690
11647,65994
12105,71253
11647,66718
12106,7623
12107,13426
11653,44916
11654,893
11655,10828
12109,71280
11656,6648
11657,3831
12113,578
11658,64883
11659,70235
11660,525
11661,70221
12116,28615
11663,9168
12117,12962
11665,13426
12122,11770
12123,12989
12130,71174
12133,55710
11671,90
11674,18356
11675,58712
12140,12180
12142,23799
12143,39104
12144,40345
12145,64061
12145,127716
11678,10702
11679,7256
12146,6159
12150,23213
12155,510
12157,2690
11686,1243
11687,64909
11690,70250
12158,5140
12159,9198
12161,2332
11692,33485
11697,8500
11698,6818
12162,14392
11699,6818
11700,6648
12163,6431
12166,3317
11702,20907
11703,40542
11704,40345
12172,6818
11705,71082
11706,29962
11708,70308
12178,58005
11710,6818
11712,5026
12182,71548
12184,71570
12187,33485
11713,70334
12193,71600
11718,28169
11719,56033
12197,71609
12198,64992
12201,10702
12205,26875
11772,1744
11773,70448
12206,68
11774,11887
11775,1223
12208,6593
12208,39853
11775,1224
11777,64061
12208,70308
11778,12114
11779,2303
11780,30365
11782,11401
11787,33064
11791,29662
11796,37626
11797,64796
11798,70520
11799,15389
12220,3026
12222,71729
12223,31439
12225,32250
11801,4387
12227,8876
12228,16957
11806,13581
12228,16958
12229,2291
12230,11429
12232,68424
11812,11873
12235,19800
12237,167407
12239,7767
11815,70565
11816,21958
11817,70573
12244,71923
12245,57865
12246,130938
12247,71872
11820,10723
12249,71929
11821,30365
11822,70602
11823,33315
12255,64508
11824,64877
12259,85446
12262,5140
11826,66728
11827,70616
11829,56033
12271,37852
11830,69167
11831,488
11832,70636
12276,607
11834,280
12277,72024
11836,57741
11838,20310
12278,58712
11842,9855
12279,2294
12280,6159
12289,11401
12308,20646
12309,57359
11845,23724
11847,70703
12310,10586
11848,70707
11848,70709
11851,37710
11852,66512
12311,72061
12312,58072
12335,5834
12395,10781
11853,42171
11855,10367
11856,1724
12405,2034
12408,172
12412,5281
12416,22676
11857,51851
11860,2226
11861,3047
11863,15175
11864,5231
11866,12028
12429,608
11867,70792
11868,29662
12435,72205
11873,1032
12435,72206
11878,5026
12444,11343
12445,11343
11879,14392
11880,57581
11887,65310
11888,13581
11889,36693
11890,4610
11892,23393
11893,58728
11895,14987
11897,8500
11897,19093
11897,37360
11898,70864
11900,6818
12454,65452
11902,15254
11904,8246
12472,5572
11905,17016
11906,4955
11908,70890
12476,62020
12477,628
12480,4387
12481,70334
12482,2725
11909,11401
12487,17282
12488,9789
11911,225898
12491,5970
12493,5026
11916,14773
12496,72496
12500,72543
12501,10001
12502,5342
12503,1724
12504,40235
12508,18356
11929,18596
11931,323
11932,17268
11934,1223
11934,1224
11935,37710
11936,4415
11937,55668
12516,5026
12517,72611
11939,10790
12519,72624
11942,7767
11943,2226
12520,72619
12521,5140
12524,16391
12526,15175
12530,3146
11948,46230
11951,21544
12536,64877
12537,72709
12538,58448
11953,5026
12539,48995
12540,66039
11954,10051
11955,64508
11959,71042
11963,2226
11966,19142
11967,56828
11969,16566
11973,21370
11974,4600
12542,67259
12543,25236
12545,13563
12548,4415
339846,71600
552532,1500758
913991,6521
138103,143059
417320,65310
817758,5010
760195,62768
80321,18863
705861,550121
423204,76422
524047,76422
526811,1035304
531499,19769
100042,7395
916740,1224778
127585,9032
1010820,1166002
100042,7396
566466,1919984
137113,11694
173185,56735
55779,93214
374205,1553603
76492,185438
758724,143862
125509,126882
505262,1307036
890656,97555
158015,53120
672582,81044
617502,264113
672582,81045
43947,88039
181808,67367
471707,566109
294254,1179066
146233,137427
56292,7087
776797,1445916
619979,7270
870096,2090095
522478,82511
928270,5917
10140,10781
763164,2613318
638507,52870
34851,41671
338967,91268
262500,57270
64690,21183
1771,4945
965150,1904110
480414,1607672
372519,1548846
577922,525
506680,937340
591274,1290265
273477,54248
546554,67367
43593,59291
310131,138781
298312,11614
152601,5953
989937,90048
65759,20629
568091,37948
560052,96677
630004,54525
126889,578
525660,125101
1081313,972354
407439,1173102
51876,17329
869399,2596472
610892,1661032
297762,6884
277217,65310
630240,1392433
682507,1668008
717980,1624330
522518,1212755
82675,75035
286217,578
198184,82194
579741,1685889
841755,204553
581392,939147
265712,43652
336843,1179066
265712,1311591
364689,5714
294793,118606
238636,53120
823766,1142171
11324,1032
508642,112018
290859,55252
615677,2294
436931,65429
916821,2613318
618162,1059578
523936,1223236
534338,124783
44943,66739
157350,17329
814757,39
301502,37618
62835,75035
132232,1113116
939979,91605
602063,1084905
68718,138
228161,52870
591273,1290265
44896,1704
249397,42
68735,81850
890322,133691
48138,59521
762433,39104
45610,12995
36865,219647
36865,1247708
205596,77965
39513,54733
342473,1316783
342473,1792483
259316,11343
618344,1637776
424694,9032
53182,78914
81005,9032
350499,65429
37834,366
842033,2423925
198375,74091
60304,76927
57165,66739
50723,116065
590706,41355
51620,97555
87827,1614
153158,84714
567609,66681
567609,1039527
405774,1011
440472,17329
71672,126882
339964,59
351819,1110102
381289,5306
329865,137427
400155,185438
10196,11614
818750,76009
375366,1231927
228326,1265056
850028,19774
20526,86270
44833,36602
678287,87130
9543,10723
664469,17883
134812,142138
134812,1100340
953300,933276
634429,80752
928999,64278
166424,934803
55341,56349
47933,6046
381283,6431
382190,65429
613093,114464
949423,101542
263472,16847
257445,65630
785985,18865
667216,1081445
324852,8023
617653,578
353486,51851
573164,80739
573164,80740
751237,1381495
756681,57865
297761,19769
75656,18865
205584,21085
595743,447777
775996,29605
273481,137427
848278,117168
773975,1214641
804095,488
159824,185438
602734,2675
895001,28233
206487,56501
58428,101542
241554,59521
41154,5174
206487,56502
831405,1637776
109689,82724
843633,77295
698508,40256
576845,11090
308531,1101410
228165,64151
585216,1306608
117251,6046
419430,291263
854239,1150804
81188,151007
621870,62773
52520,80923
52520,80924
809717,114589
504253,1938744
239523,1274445
290098,10099
100402,19271
100402,19272
333484,20907
530254,557736
706972,1715631
864116,1374429
544401,19271
544401,19272
23629,15217
117263,20907
46529,40256
581387,1293085
597208,10828
996518,575123
574060,529184
193893,65734
852448,1262867
316727,53120
727745,1066705
586047,1630357
136795,116805
302699,57633
745881,81251
241259,26205
339403,11090
592695,1202063
340382,80752
846214,197
466282,72036
637534,1002647
72571,142272
791177,78160
72571,142276
200085,17119
516329,65167
760868,140283
366170,90510
400535,932533
227719,1099862
44912,10702
59440,77003
774021,82194
23047,58498
522924,133502
281957,223
295830,80752
291805,54507
509635,62941
74513,572045
522162,6046
1022256,50949
663558,1665497
530385,1145520
776305,81718
227348,54248
758330,1057496
632065,2413451
315011,77921
206647,39
284427,232959
378236,89112
86834,6431
58595,228134
207768,88039
259694,63820
76163,12786
210577,7467
68737,130938
583083,1066705
359724,366
565743,2186238
102780,17016
351339,32250
271736,3224
505746,142005
49014,224
554152,182
77953,6737
158445,1149649
146238,144221
399121,3556
359784,133873
487476,77008
551298,1174526
537190,1863287
664850,27949
466190,929727
283686,1346215
763329,118415
340613,93237
472454,1876416
209276,3055
515741,219961
339397,1243
73582,230008
401200,4453
419835,144519
85889,76965
68341,67075
376866,225009
809972,2319918
716532,2023476
519010,309
205601,1193597
146229,74436
833417,1721013
401371,81850
109417,1046142
497727,1531822
65057,13235
497727,1614855
619594,81437
88042,58375
418896,947056
291356,101542
781816,1117479
455957,1150
1013577,31654
1004663,220691
515042,1027910
317198,32868
85373,139153
85373,139156
31867,114404
532865,38785
254375,36804
81401,85637
313108,84852
74387,71280
424121,142013
418078,1423660
139933,223806
411802,34920
254263,107274
38357,7017
630766,167134
67660,20400
496743,1179069
496743,1188566
132363,20019
29564,64190
438058,237072
630766,588663
219572,110511
146223,77269
347413,109197
125490,1081445
630766,1913999
567860,31654
630766,2409493
421658,90812
1066298,607
101731,3026
199928,114540
50837,527607
586048,1296950
603603,41887
89708,68994
433356,52629
381237,1031463
45156,58573
515916,1274468
773655,1277101
393559,588869
72976,488
243684,52443
575446,1082434
282984,1243
540158,62081
632666,110876
55890,151017
438640,144945
64720,71872
409617,1661695
683641,72842
450489,1232390
308403,135114
571495,224372
513434,2130029
64246,81495
429197,55710
738646,1214381
335578,114540
172533,40863
802226,1284139
311056,1484773
338189,143593
302150,7213
69668,53334
480001,1198724
186992,238384
253344,56717
54186,131186
543753,224381
509598,1128
55215,108952
268920,29214
581577,78118
232572,29009
77948,74924
69735,74863
69735,90367
301875,132964
376134,82226
69798,1218992
511819,69759
46829,137475
41592,139153
41592,139156
70954,186783
325789,144221
77987,21183
140823,54040
248574,74623
26390,20907
337674,10491
363992,8246
400579,52443
611014,238106
567598,172
473165,97555
1018645,1037308
523781,109857
647498,1491551
193613,41671
575452,105866
64685,468
532753,1958907
455656,130372
157841,2419
611207,1224778
72113,3556
254302,137467
454433,54050
52274,145701
486947,1923202
199591,52629
407806,929825
89899,25340
567970,96199
356334,1297488
615761,2332
135579,545330
89899,67717
252680,844266
89899,77008
89899,85340
89899,938077
192132,1193602
728123,2258397
339987,1305138
505225,472630
339095,75035
178682,191889
82485,240735
614560,7467
126277,544130
126277,544134
408360,96631
479259,85859
199584,548666
353979,1017209
222899,3227
472734,29214
448916,1174526
508791,45419
763073,2853326
70577,109339
37737,119819
